product_id,product_name
13101-KWN-902,"Piston cốt 0 (STD), PCX 125 (2012-2014),air blade(ab) 125,lead 125,sh mode 125 (2013-2015)"
13101-KWW-740,"Piston cốt 0 ,Piston (STD) RSX110 FI, blade 110 số(2014-2026) wave110( 2017-2026)"
13101-KYZ-900,"Piston cốt 0 ,Piston tiêu chuẩn (STD) Future 125 FI / Future LED (2012-2026), MSX 125"
13101-KZL-930,"Piston cốt 0 ,Piston tiêu chuẩn (STD) Vision 2011-2013"
13102-GFM-900,"Piston cốt 1 , Piston (0.25)  , Lead110, scr 110 (2008-2012)"
13102-K2F-T00,"Piston cốt 1 ,Piston tiêu chuẩn (0.25) Vision 110(2021-2026)"
13102-K44-V00,"Piston cốt 1 ,Piston tiêu chuẩn (0.25) Vision 110(2014-2020)"
13102-KFV-660,"Piston cốt 1 ,Piston (0.25) Wave 100,dream 100 , wave rs 100,wave S 100"
13102-KVB-900,"Piston cốt 1 ,Piston (0.25) air blade 110(2007-2009)Click 110( 2006-2011)"
13102-KWB-305,"Piston cốt 1,Piston(0.25)  RSX110 FI, blade 110 số(2014-2026) wave110( 2007-2026)"
13102-KWN-902,"Piston cốt 1(0.25), PCX 125 (2012-2014),air blade(ab) 125,lead 125,sh mode 125 (2013-2015)"
13102-KWW-740,"Piston cốt 1 ,Piston (0.25) RSX110 FI, blade 110 số(2014-2026) wave110( 2017-2026)"
13102-KYZ-900,"Piston cốt 1 ,Piston (0.25) Future 125 FI / Future LED (2012-2026), MSX 125"
13102-KYZ-901,"Piston cốt 1 ,Piston (0.25) Future 125 FI / Future LED (2012-2026), MSX 125"
13102-KZL-930,"Piston cốt 1 ,Piston tiêu chuẩn (0.25) Vision 2011-2013"
13103-K03-H10,"Piston cốt 1 ,Piston (0.25) RSX110 FI, blade 110 số(2014-2026) wave110( 2017-2026)"
13103-KVB-900,"Piston cốt 2 ,Piston (0.50) air blade 110(2007-2009)Click 110( 2006-2011)"
13103-KYZ-900,#N/A
13104-KFL-860,#N/A
13111-087-000,"Chốt piston (Ắc piston) Dream, Wave, Wave S/RS/RSX 110, Future I,Future Neo, Future X, Future 125 FI, Blade 110."
13111-KWN-900,"Chốt piston (Ắc piston) Air Blade (ab) 125, Lead 125, sh mode 125, pcx 125 (2012-2015)"
13115-GN5-910,"Phe cài ắc piston (Phe gài ắc) Dream, Wave, Wave S/RS/RSX 110, Future I,Future Neo, Future X, Future 125 FI, Blade 110."
13115-KZY-700,"Phe cài ắc piston (Phe gài ắc) Air Blade (ab) 125, Lead 125, sh mode 125, pcx 125 (2012-2015)"
14100-K0S-V00,"Trục cam (Cây cam/Cốt cam) Sh 150/160 (2020-2026), vario 160, Pcx160, ADV160 (2022-2026)"
14100-K44-V00,Trục cam (Cây cam/Cốt cam) Vision 2014-2020
14100-KWW-711,#N/A
14321-KWB-600,"bánh cam sắt 32 răng, Nhông cam Wave S 110,Rsx 110, wave RS 110 (2009-2013)"
14321-KWW-740,"bánh cam sắt 32 răng, Nhông cam Wave alpha 110,Rsx 110, Wave blade 110 (2014-2026)"
14321-KYZ-900,"bánh cam sắt 32 răng, Nhông cam Future 125 FI hoặc future mập (2012-2017)"
14401-436-003,Sên ( xích) cam 90 mắt future 1
14401-K56-N01,"Sên ( xích) cam 120 mắt Winner 150 / Winner X, sonic 150 (2016-2026)"
14401-K76-T61,"Xích cam (90mắt) WS110, Rsx 110, Wave  blade 110"
14401-K97-T01,"Xích cam (92mắt) Air Blade 125/150 (2013 - 2022)Lead 125, SH Mode, SH 125/150i,Vario 125/150/160, Click Thái, PCX 125/150/160"
14401-KFM-900,"sên cam 88 mắt Wave Alpha , Wave S100, Wave RS 100 ,Super Dream 100, future 125"
14401-KSS-931,"Sên (xích) cam 92 mắt Vario, Click thái, Ab 125, PCX, SH Việt"
14401-KYZ-T01,"sên cam (88 mắt) Future 125 (Future Mập, Future LED), MSX 125 và Wave 125i Thái"
1440A-436-003,#N/A
1440A-KFM-900,"bộ dàn cam  Dream, Super Dream, Wave Alpha 100, Wave A 100, Wave RS 100, RSX 100"
14500-035-020,"Cần tăng cam ,Thanh tăng  Dream, Wave Alpha, Wave 100 và Future đời đầu."
14500-KWB-600,"Cần tăng cam ,Thanh tăng  Wave S110, Wave RS 110, Wave RSX 110"
14500-KYZ-900,"Cần tăng cam ,Thanh tăng  Future 125 , MSX 125, Wave 125i (Thái Lan)."
14502-086-000,"bánh tăng cam Cub, Dream, Super Dream, Wave Alpha, Wave A 100/110, Future 110/Neo/X, Blade 110."
14510-KPH-880,"Cần tăng cam trên Future II, Future Neo, Future Neo Fi, Future X ,Future X Fi "
14510-KVB-900,"Cần tăng cam trên air blade (ab)110 , click 110"
14510-KZR-600,"cần tăng cam trên Air 125, PCX 125, Click 125i ,Vario 125,Sh Mode 125 ."
14520-GFC-771,"Cục tăng cam Lead 110, Vision 110, Air Blade 110/125/150, Vario/Click,  Winner 150,Sonic 150."
14520-KVY-901,"Cục tăng cam (Bộ tăng sên cam ) Wave 110 RS, Wave 110S, Wave RSX 110 "
14520-KZR-602,"cục tăng cam Air blade(AB) 125,SH Mode 125, Click 125i ,Vario 125/150 ,PCX 125/150."
14541-GB4-681,"Lò xo xích cam Super Dream, Wave Alpha, Wave RS,S, Fu 1,Future Neo,Fi ,Future X Fi "
14550-GB0-911,"ty tăng cam super Dream, Wave Alpha, Wave RS,S, Fu 1,Future Neo,Fi "
14566-086-030SS,"cao su tăng xích cam super Dream, Wave Alpha, Wave RS,S, Fu 1,Future Neo,Fi ,ws110"
14610-086-010,"bánh lòng(bánh dẫn xích cam) Cub, Dream, Super Dream, Wave Alpha, Wave A 100/110, Future 110/Neo/X, Blade 110."
14610-KPH-900,"cần tăng cam dưới( nâng chỉnh xích cam)  future Neo, future 2, future X"
14610-KWB-600,"Bánh xe lòng Wave(bán dẫn xích cam) S110, RSX 110, Blade.."
14611-K44-V00,"cần tăng cam dưới,Thằn lằn sên cam  Vision 2014-2020"
14611-KVB-900,"cần tăng cam dưới,Thằn lằn sên cam air blade 110, click 110, lead 110"
14611-KWN-900,"cần tăng cam dưới,Thằn lằn sên cam air blade 125,lead 125, sh 125/150(2013-2016) sh mode 125(2013-2019)pcx 125/150(2010-2015)"
14615-KFL-850,"ốc bắt bánh xe lòng wave rs 110, Super Dream, Wave Alpha, Wave A 100/110, Future 110, future Neo / X,"
14670-GBJ-M30,"bánh bơm nhớt 25 răng Dream, Wave Alpha, Wave 100 , cup 50,70,90, Future đời đầu"
14670-KWB-600,"Bánh dẫn xích cam (23răng) Wave S110, RSX 110, Wave blade 110"
14670-KYZ-900,"Bánh bơm nhớt,Bánh dẫn xích cam (23răng)  future 125, future led  FI"
14751-GN5-911,"Lò xo xupap ngoài, lò xo nạp/xả lớn super Dream 100, Wave Alpha 100, wave thái 110, future 1"
14761-GN5-911,"Lò xo xupap trong, lò xo nạp/xả nhỏ super Dream 100, Wave Alpha 100, wave thái 110. future 1"
15100-GFM-970,"Cụm bơm nhớt, bộ bơm dầu lead 110 (2008-2013) air blade 110 fi (2009-2011), vision 2011-2013"
15100-KWB-600,"bộ bơm nhớt  Dream, Wave Alpha, Wave A 100, wave rs 100, RSX 110,Wave S110,Wave RS 110"
15133-K2S-V00,"bộ bơm nhớt  air blade 125/160, lead 125 4 val, sh mode 125, Sh 125/150 (2022-2026) ,vario/pcx 160"
15133-KVB-900,"Cụm bơm nhớt, bộ bơm dầu lead 110 (2008-2013) air blade 110 fi (2007-2011), vision 2011-2013"
15421-035-010,"lưới lọc nhớt Dream, Wave Alpha, Wave A 100/110, Future 110/ fu Neo 125/X, Blade 110, ws110"
15431-HF7-010,"nắp 3 lỗ nồi Dream, Wave Alpha, Wave A 100/110, Future 110/ fu Neo 125/X, Blade 110, ws110"
15439-HF7-000,"Gioăng 3 lỗ nồi Dream, Wave Alpha, Wave A 100/110, Future 110/ fu Neo 125/X, Blade 110"
15651-GGE-900,"ty thăm nhớt ( thước thăm dầu) lead 110, Scr 110 (2008-2012)"
15651-GN5-640,ty thăm nhớt Đen ( thước thăm dầu) wave alpha nhỏ (2001-2003)
15651-GN5-911,"ty thăm nhớt Đen ( thước thăm dầu) wave, dream, future 1"
15651-K12-900,ty thăm nhớt  ( thước thăm dầu) lead 2013-2020
15651-K29-900,ty thăm nhớt  ( thước thăm dầu) sh mode 125 (2013-2020)
15651-K2C-V00,ty thăm nhớt  ( thước thăm dầu)Vision 2022-2026
15651-K44-V00,ty thăm nhớt ( thước thăm dầu) vision 2014-2020
15651-KVG-900," Ty thăm nhớt Air Blade 110 (2007-2010), AB Đầu Bò 2011-2012"
15651-KWN-900,#N/A
15651-KZL-930,ty thăm nhớt vision 2011-2013
15651-KZR-600,"ty thăm nhớt Air blade 125/150 (2013-2020), Vario 125/150 ,click 125/150"
16100-K57-V01,"bình xăng con (Chế ) Wave Rsx 2013 , Wave Blade Số , Wave S 110"
16100-K89-V01,bình xăng con Wave @(A )110 (2017-2025)
16100-KFL-861,bình xăng con ( chế hòa khí ) Future 1 (2000-2005)
16100-KFV-951,"bình xăng con( chế hòa khí) Wave nhỏ ,sper dream, dream "
16100-KRS-901,"bình xăng con( chế hòa khí) Wave nhỏ ,sper dream, dream "
16100-KTL-642,"Bình xăng con  Wave Alpha(A)100,Wave RS100,Wave S100,Wave Rsx 100.( 2 Tem)"
16100-KTM-972,"bình xăng con( chế hòa khí) Future Neo, Futrure X"
16100-KVG-951,bình xăng con air balade ( ab) cơ  2007-2009
16100-KWW-B11,"bình xăng con (Chế ) Wave S 110,Wave Rsx 2013 , Wave Blade Số , "
16100-KWY-A31,"Bình xăng con  Wave Alpha(A)100,Wave RS100,Wave S100,Wave Rsx 100.( 1 tem)"
16100-KYZ-V61,bình xăng con ( chế hòa khí) future 125 (2012-2016)
16201-KCW-013,Gioăng cách nhiệt cổ hút
16201-KVB-901,"gioăng co xăngair balade ( ab) cơ  2007-2009, Click 110 "
16211-051-690,"phíp co xăng DƯỚI Wave nhỏ ,sper dream, future 1"
16211-GB5-750,0
16211-KPH-900,"Phíp co xăng future 2, future neo"
16400-K44-V01,0
16400-KYZ-G01,0
16400-KYZ-V21,0
16400-KZL-E01,0
16450-K03-H11,"Kim phun (Béc phun Fi )Wave Rsx 110 FI , Wave Blade Số 110 FI, Future 125 FI"
16450-K35-V01,"Kim phun 6 lỗ (Béc phun Fi )PCX 125 (2014-2017), AIr 125 (2016-2019), Lead 125(2017-2021)"
16450-K60-T71,"Kim phun 6 Lỗ (Béc phun Fi )SH Mode 125, SH 125,PCX 125 , AIr 125, Lead 125(2022-2026) 4 val"
16700-K01-D02,Cụm ( bộ)bơm xăng SH 125/150 (2012-2016)
16700-K03-H01,Cụm( bộ) bơm xăng Rsx 110 Fi  2014-2018
16700-K0R-V01,Cụm (bộ)Bơm xăng Sh 125/150 (2020-2026)
16700-K12-901,Cụm (bộ) bơm xăng lead 125(2013-2015)
16700-K12-931,Cụm( bộ) bơm xăng lead 125 (2015-2019)
16700-K1F-V01,"cụm,Bộ bơm xăng air blade 125/150 (2020-2022)"
16700-K1N-V01,Cụm bơm xăng sh mode 2022
16700-K27-V52,cụm ( bộ) bơm xăng air 125/150 (2013-2019)
16700-K2C-V01,cụm ( bộ) bơm xăng Vision 110 (2021-2026)
16700-K2C-V91,cụm ( bộ) bơm xăng Vision 110 (2021-2026)
16700-K2S-T01,"cụm ( bộ) bơm xăng Vario 160, click 160 (2022-2026)"
16700-K2T-V01,Cụm( bộ) bơm xăng lead 4 van 2022-2026
16700-K35-V01,Cụm( bộ) bơm xăng Pcx  2014-2017
16700-K44-V01,cụm ( bộ) bơm xăng Vision 110 (2014-2020)
16700-K56-N11,"Cụm( bộ) bơm xăng winner, winner X V2, V3, V4"
16700-K66-VE1,Cụm bơm xăng air blade 125 (2016-2019)
16700-K73-V81,Cụm bơm xăng future 125 led 2020-2026 
16700-K77-V01,Cụm( bộ)bơm xăng SH125/150 (2017-2019)
16700-KVG-V22,cụm ( bộ) bơm xăng air FI 110 (2009-2010)
16700-KVG-V43,cụm ( bộ) bơm xăng air FI 110 đầu bò( bự) (2011-2012)
16700-KWN-711,#N/A
16700-KYZ-713,Cụm bơm xăng future 125 (mập) (2011-2015)
16700-KYZ-G02,Cụm bơm xăng future 125  (2012-2017)
16700-KZL-931,cụm ( bộ) bơm xăng Vision 110 (2011-2013)
16700-KZR-C02,Cụm( bộ) bơm xăng SH Mode125 (2013-2020)
16710-KVG-901,cụm ( bộ) bơm xăng air cơ 110 (2007-2008)
16900-GET-003,lọc xăng( cụm lọc xăng) air blade 110 (2007-2012)
16910-KFM-902,"lọc xăng  Future 1, Dream, Wave alpha nhỏ (1997-2005)"
17100-K03-H10,co xăng ( cổ hút) Rsx 110 Fi 2014-2026
17110-KPH-741,"co xăng ( cổ hút) future Neo, fu X , FU 2"
17110-KWB-920,"co xăng ( cổ hút) Wave S110,Wave RS 110,Wave RSX 110,Wave blade 110, wave alpha 110"
17110-KYZ-710,co xăng ( cổ hút) Future 125 Fi (2012-2026)
17111-GN5-911,"co xăng ( cổ hút) Dream, Wave alpha nhỏ (1997-2005)"
17111-K56-N00,#N/A
17111-KTL-850,"co xăng ( cổ hút)  Wave RS 100, Wave A 100, wave S100"
17205-GN5-900,"Mút lọc gió Future 1, Dream, Wave alpha nhỏ (1997-2005)"
17210-GGE-900,"Lọc gió Lead 110 ( 2008-2012), SCR 110"
17210-K01-900,Lọc gió SH 125/150 (2012-2016)
17210-K03-M50,Lọc gió Wave RSX110 FI (2014-2024)
17210-K0R-V00,Lọc gió ( lọc khí) SH 125/160 (2020-2026)
17210-K12-900,Lọc gió( lọc khí) Lead 125  (2013-2020)
17210-K1B-D00,Lọc gió Honda Sh 350i (2021-2026)
17210-K1N-V00,Lọc gió Honda Sh Mode 125 (2021-2025)
17210-K1Z-J10,"Lọc Gió Vario 160, Click 160, PCX 160, ADV 160"
17210-K29-900,"Lọc khí  SH Mode 125( 2013-2020), Air Blade 125 (2013-2020)"
17210-K2C-V00,Lọc gió (lọc khí) Vision 2022-2026
17210-K2T-V00,Lọc gió (lọc khí) Lead 125 4 val 2022-2025
17210-K2Z-V00,"Lọc Gió AB 160, Air Blade 125 ( 2022 2026 ) 4 val"
17210-K44-V00,Lọc gió (lọc khí) Vision 2014-2020
17210-K53-D00,Lọc gió Honda Sh 350i (2021-2025)
17210-K56-V00,Lọc gió  Winner 150 V1 / Sonic 150
17210-K56-V50,"Lọc gió  Winner X 150  V2,V3, V4"
17210-K73-V40,"lọc gió  future 125FI, fu lead 2018-2026"
17210-K77-V00,lọc gió sh 2017-2019
17210-K97-J00,Lọc gió PCX 125 / 150 (2018-2021)
17210-KGF-901," Tấm lọc khí SH nhập, SH Ý (2009-2011)"
17210-KPH-900,"Lọc gió Wave RS, Wave A,Future Neo"
17210-KVB-930," Lọc khí Air Blade 110, Click 110 (2007-2008)"
17210-KVG-V20,"Lọc gió Air blade 110 FI, AB mập (2009 - 2012)"
17210-KWN-900,Lọc gió PCX Thái 2010-2013
17210-KWW-B20,"Tấm lọc khí Wave A110, S110, Rsx110, Blade xe số"
17210-KYZ-V00,"Lọc gió Future 125 FI Led, Future Mập, Future X"
17210-KZR-600," Lọc gió Vario 125 ,Click 125i (2017-2022), Vario 150 2017, Airblade 125 (2013 -2015)"
17212-KFL-840,"lưới lọc dầu (lưới lọc gió) Future 1, Dream, Wave alpha nhỏ (1997-2005)"
17215-K27-V00,"ống lọc khí air blade,sh mode 125/150 (2013-2021)"
17215-K2C-V00,#N/A
17220-K01-900,Bộ Lọc gió SH 125/150 (2012-2016)
17220-KZL-E00,Bộ lọc gió Vision 2011-2013
17225-K0R-V00,"Ống bầu lọc khí SH 125i, SH 150i và SH 160i (2020-2026)"
17225-K12-900,Ống bầu lọc khí  Lead 125cc các đời từ 2013 đến 2015
17225-K27-V01,hộp lọc gió air blade 125 ( 2013-2015)
17225-K2C-V00,#N/A
17225-K44-V00,0
17225-K56-N00,0
17225-K56-V50,0
17225-K66-V01,0
17225-KFV-950,0
17225-KPH-880,0
17225-KTM-970,0
17225-KVB-900,bầu lọc gió click
17225-KVG-900,hộp lọc gió air
17225-KVG-V20,bầu lọc gió air fi
17225-KVG-V40,0
17225-KYZ-V20,0
17225-KZL-930,0
17227-HC0-000,0
17230-K73-V40,0
17231-GN5-830,bộ lọc gió w
17231-K73-V40,0
17231-KFL-890,0
17233-GBG-B20,0
17233-GN5-900,bộ lọc gió w
17234-GBG-B20,0
17234-GN5-900,bộ lọc gió w
17234-K0R-V00,0
17234-KVG-900,0
17235-GGE-900,0
17235-K03-M50,0
17235-K44-V00,0
17235-K56-N00,0
17235-K56-V50,"thân bầu lọc khí,đế phần dưới của hộp lọc gió/pô-e Winner X 150  V2,V3, V4"
17235-KPH-700,0
17235-KVB-900,0
17235-KWW-B20,0
17235-KYZ-900,0
17235-KZL-930,0
17236-GBG-B20,0
17237-GBG-B20,0
17240-K56-N00,0
17245-K01-900,nắp bầu lọc gió sh 2012
17245-K12-900,Nắp bầu lọc khí
17245-K1N-V00,Nắp bầu lọc khí sh mos 2022
17245-K27-V00,nắp lọc gió air 2013
17245-K2C-V00,0
17245-K36-J00,0
17245-K56-N00,0
17245-K56-V50,"Giá đỡ ( KHAY sắt ) & gioăng đệm kín tấm lọc gió pô-e  Winner X 150  V2,V3, V4"
17245-KVG-A30,0
17245-KVG-V40,Nắp bầu lọc khí
17245-KWN-980,Nắp bầu lọc khí
17253-GN5-900,#N/A
17253-K44-V00,0
17253-K56-N00,0
17253-KFV-950,0
17253-KPH-900,Co bao tử Neo
17253-KTL-740,co bao tử rs 
17253-KVB-900,0
17253-KVB-T00,ống nối bầu lọc khí air fi
17253-KVG-900,0
17253-KWB-920,0
17253-KZL-930,0
17253-KZR-600,0
17255-329-000,cổ dê bắt bầu lọc gió
17255-KYZ-710,0
17256-053-010,0
17261-K12-930,0
17261-KVB-T00,0
17410-K56-V00,0
17500-K2C-V00,Bình xăng lớn(thùng chứa nhiên liệu) Vision 2021-2026
17500-KRS-900,"bình xăng lớn Wave Alpha đời đầu, Wave ZX 2001-2005"
17500-KRS-V50,"bình xăng lớn Wave Alpha đời đầu, Wave ZX 2001-2005"
17510-GBG-B20ZD, Bình xăng lớn Dream Việt 100 (2003-2009 )
17510-GFM-970,Bình xăng lớn lead 110 (2008-2012)
17510-K01-900,bình xăng lớn SH 125/150 ( 2012-2019)
17510-K03-M30,Bình xăng lớn Wave RSX110 FI (2014-2016)
17510-K0R-V00,Bình xăng lớn SH 125/150 (2020-2026)
17510-K12-900,Bình xăng lớn lead 125cc 2013-2016
17510-K12-V00,bình (Thùng) xăng lớn lead 125cc 2017-2018
17510-K12-V80,bình (Thùng) xăng lớn lead 125cc 2019-2020 có móc
17510-K1F-V00,Bình xăng (bình nhiên liệu) lớn Air 2020-2021
17510-K1N-V00,bình xăng lớn SH Mode 2020-2025
17510-K29-900,bình xăng lớn sh mode 2013-2019
17510-K2S-V00,"Bình xăng lớn vario 160, click 160 (2022-2026)"
17510-K2T-V00,"Bình xăng lớn lead 125,4 van 2022-2026"
17510-K2Z-V00,Bình xăng lớn air( AB) 125/160 (2022-2025) 4 VAL
17510-K35-V00,"bình,Thùng xăng PCX 2015 - LED"
17510-K44-V00,bình xăng lớn Vision 2014-2020
17510-K56-V00,Bình xăng lớn WINNER(X) V1 V2 V3 V4
17510-K57-V00,"Bình xăng lớn Wave blade số, WA 2017"
17510-K66-V00,Bình xăng Air Blade 125 (2016-2019)
17510-K90-V00,Bình xăng lớn RSX Fi 2018-2023
17510-KPH-305,"Bình xăng lớn future Neo,Fu X, Neo Fi"
17510-KTL-640,"Bình xăng, Thùng xăng lớn Wave A / S / RS 100(2005-2009)"
17510-KVB-930,bình xăng lớn Click 110 (2005-2007)
17510-KVG-950,Bình xăng lớn air Blade( AB) 2007-2008
17510-KVG-A30,Bình xăng Airblade Air Blade Fi (2009 - 2010)
17510-KVG-V40,Bình xăng lớn air 110 (béo) 2011-2012
17510-KWB-920,"Bình xăng lớn Wave S110, Wave RSX110 (2009-2013)"
17510-KWW-A80,Bình xăng lớn Wave RSX110 (2012-2014)
17510-KYZ-V20,bình xăng lớn future 125 fi (2012-2013)
17510-KYZ-V60,bình xăng lớn future 125 (2012-2015)
17510-KYZ-V70,bình xăng lớn future 125 fi  (2016-2026)
17516-GFM-970,0
17518-GGL-J00,0
17531-K27-V01,dây bơm xăng air blade 125 (2013-2015)
17531-K66-V01,dây bơm xăng air blade 125 (2016-2019)
17570-K12-901,dây bơm xăng lead 125cc 2013-2019
17570-K44-V01,"dây bơm xăng,ống dẫn xăng vision 2014-2020"
17572-GHB-601,0
17572-KWB-600,0
17575-K01-900ZA,0
17575-K2C-V00,0
17575-K2S-V00,0
17575-K44-V00,0
17575-K77-V00ZA,0
17576-K77-V00ZA,0
17620-K01-902," Nắp bình xăng Sh Mode 125, SH 125 150, Vision 110, Future Led, Future Mập 125, Wave RSX 110"
17620-K66-V01,"Nắp bình xăng Nắp bình xăng AB 125(2016-2019)Lead 125, Pcx 125 Sh 125"
17620-KVG-V21,nắp bình xăng Nắp bình xăng Air Blade 110 FI  (2009-2011)
17620-KVV-900,"Nắp bình xăng Dream, Wave Alpha, Wave S110, Wave RSX 110, Future 1, Fu 2, Fu Neo, Fu X, Fu mập 2012-2015"
17631-KEV-900,"Ron ( gioăng cao su) nắp bình xăng Dream, Wave Alpha, Wave S110, Wave RSX 110, Future 1, Fu 2, Fu Neo, Fu X, Fu mập 2012-2016"
17910-GFM-971,"Dây ga Lead 110cc, SCR 110cc (2008-2012)"
17910-GN5-900,"Dây ga spe dream, dream thái (1997-2013)"
17910-K01-901,Dây ga SH 125/150 (2012-2016)
17910-K03-N31,"Dây ga A Wave RSX 110 Fi, Wave 110 RSX (2014-2024)"
17910-K12-932,Dây ga A Lead 125cc (2013-2016)
17910-K12-V01,Dây ga A Lead 125cc (2017-2021)
17910-K1F-V01,Dây ga A Air blade 125/150 (2020-2026+)
17910-K27-V01,dây ga air blade  125 (2013-2015)
17910-K27-V50,dây ga air blade  125 (2013-2015)
17910-K29-901,dây ga SH mode 125 (2013-2019)
17910-K2C-V01,Dây ga A Vision 110 (2021-2026+)
17910-K35-V01,dây ga A Pcx 125 (2014-2017)
17910-K44-D01,Dây ga A Vision 110 ( 2014-2020)
17910-K44-V01,Dây ga A Vision 110 ( 2014-2020)
17910-K56-N10,"Dây ga A Winner, V1, winner X .V2, V3, V4"
17910-K57-V01,Dây ga Wave Blade số 2014-2026+
17910-K66-V01,dây ga A Air blade 125 (2016-2019)
17910-K73-V41,"Dây ga Future 125 Fi (Future LED) , wave 125 thái (2018-2026+)"
17910-K77-V01,Dây ga A Sh 125/150i (2017-2019)
17910-K89-V01,Dây ga Wave (A) 110 (2017-2025)
17910-KFL-890,dây ga Future 1 (1999-2005)
17910-KFV-790,Dây ga spe dream 100cc (2001-2007)
17910-KPH-701,"Dây ga future X, Future neo , Fu Neo Fi"
17910-KPH-B30,"Dây ga future X, Future neo , Fu Neo Fi, Future 2"
17910-KRS-900,dây ga Wave alpha nhỏ 2001-2005
17910-KTL-740,dây ga Wave S100 / RS 100 / RSX 100/ wave A 100 (2006-2016)
17910-KTM-971,"Dây ga future X, Future neo, Future 2"
17910-KVB-851,Dây ga Click 110 (2005-2012)
17910-KVB-T01,"Dây ga Air blade 110 FI, AB mập (2009 - 2010)"
17910-KVG-900,Dây ga Air Blade 110 (2007-2008)
17910-KVG-V41,"Dây ga Air blade 110 FI, AB mập (2011 - 2012)"
17910-KWN-901,Dây ga Pcx 125  (2010 - 2013)
17910-KWW-B22,"Dây ga Wave S110, Wave RSX110 (2009-2013)"
17910-KWW-B81,"Dây ga Wave S110, Wave RSX110 (2009-2013)"
17910-KYZ-711,"Dây ga future 125 fi, fu mập, Fu X Fi (2012-2017)"
17910-KYZ-901,"Dây ga future 125 , fu mập, Fu X cơ, bình xăng con (2012-2017)"
17910-KZL-E01,dây ga vision 110cc(2011-2013)
17920-K03-N31,"Dây ga B Wave RSX 110 Fi, Wave 110 RSX (2014-2024)"
17920-K12-V01,Dây ga B Lead 125cc (2017-2021)
17920-K2C-V01,Dây ga A Vision 110 (2021-2026+)
17920-K35-V01,dây ga B Pcx 125 (2014-2017)
17920-K44-D01,Dây ga B Vision 110 ( 2014-2020)
17920-K44-V01,Dây ga B Vision 110 ( 2014-2020)
17920-K56-N10,"Dây ga A Winner, V1, winner X .V2, V3, V4"
17920-K66-V01,dây ga A Air blade 125 (2016-2019)
17920-K73-V41,"Dây ga Future 125 Fi (Future LED) , wave 125 thái (2018-2026+)"
17950-KFL-890,"dây e , dây le future 1 (1999-2005)"
17950-KFL-D00,"dây E, dây le Wave S100 / RS 100 / RSX 100/ wave A 100 (2006-2016)"
17950-KFV-790,"dây E, dây le spe dream 100cc (2001-2007)"
17950-KRS-900,"dây E, dây le Wave alpha nhỏ 2001-2005"
17950-KTM-840,"dây E, dây le future X, Future neo, neo Fi, Future 2"
17950-KWW-A00,"dây E, dây le Wave S110, Wave RSX110 (2009-2013)"
18240-GN5-900,Bát cổ Bô super dream Vát đầu( xéo) 1997-2013
18240-KEV-900,Bát cổ Bô Wave nhỏ 100 Đời đầu (Nhỏ) 2001-2003
18240-KFL-890,Bát cổ Bô future 1 (1999-2004)
18240-KRS-W00,Bát cổ Bô  Wave 100 Đời đầu   2004-2005
18240-KTL-640,Bát cổ Bô (A) / RS /WS 100 (2006-2011) 
18240-KTM-980,Bát cổ Bô  Future Neo 2005-2009
18291-GE2-921,"ron cổ bô Wave alpha, dream 100,  Wave, future 110, Future 125, MSX 125, Winner 150"
18291-KVB-900,"ron cổ bô  Air Blade (từ đời 110,125, 150), Click 110, Vario, SH (125/150), Vision, PCX, Lead."
18293-KSB-900,"cao su bắt bô Air Blade (110, 125,150,160cc), Click 110, Lead 125, Vision, SH Mode, SH 125/150, PCX, Vario"
18300-K03-M30,"Bô xe, ống xả ,Wave RsX 110 fi (2014-2021)"
18300-K56-V50,"Bô xe, ống xả ,Winner X ,V2,V3,V4 (2019-2021)"
18300-K90-VC1,"Bô xe, ống xả ,Wave RSX 110cc Fi (2019-2026+)"
18300-K90-VM0,"Bô xe, ống xả ,Wave RSX 110cc Fi (2019-2026+)"
18300-KVG-950,"Bô xe, ống xả ,air blade 110cc, Fi (2007-2010)"
18300-KVG-V40,#N/A
18306-K59-A70ZA,Chụp đuôi pô xe Vario xám bạc 125/150 (2018 -2022)
18316-KVB-900,0
18318-GGE-900,"bát bô xe, tấm chắn nhiệt ống xả lead 110 A (2008-2012)"
